label,tweet,id
1,<username> that twat barry hearneit would seem to be all about there was no option for teams to share the venue,1570
0,have you eva asked a nicca where dey got sum fake designer frm,1571
1,smoke sesh niggah what u mean,1572
1,rt <username> maaan these hoes be photoshopping rt <username> <username> damn you suppose to be that nigga how you get catfished,1573
1,rt <username> this bitch is just dead weight pallbearers,1574
1,<username> <username> <username> <username> all of yall stfu your all pussies and wont do shit,1575
1,i meant bitch niggas,1576
1,since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other & 8230 <url>,1577
1,when her pussy doesnt taste like pineapples <url>,1578
1,damn who knew this whole time that i was the angry negro dude <url>,1579
1,<username> happy birthday bitch & 10084 & 65039 & 127881,1580
1,can these birds shut the fuck up,1581
1,aint nuthin retarded bout gucci but this gold rolex,1582
1,rt <username> this kid definitely got the pussy after that game <url>,1583
0,rt <username> & 8220 <username> the bromance between pat and ant is real & 8221 fuck that faggot,1584
1,that broad 7 days moe rt <username> what earth is this rt <username> nigga rt <username> rihanna prolly the sexiest bitch on earth,1585
1,<username> lol its possible that a hoe can treat you the right way but will she love you the right way no a hoe will be a hoe,1586
1,real niccas relate fuk niccas perpetrate,1587
1,morningjoe prove him wrong righties liberals use facts cons use emotions to make decisions facts be damned should be the teabagger motto,1588
1,<username> cracker,1589
1,this fuckin bird <url>,1590
1,rt <username> if you ate my pussy dont ever try to disrespect me fck nigga i fed you & 9995,1591
1,rows for the hoes curls for the girls planks for the skanks deep cuts for the sluts quads for the broads no pecs no sex,1592
2,rt <username> it is shakespeares birthday take a look at some shakespearean trash talk <url>,1593
1,rt <username> if i got hoes then i sure can & 8217t find where i put them lol,1594
1,rt <username> when you see a bitch nigga subtweet you <url>,1595
1,nice base running again by the <username> fucking ponderous,1596
2,my nips are cold & 128563,1597
1,happy halloween bitches <url>,1598
1,bad bitch bouncing on my pogo screamin yolo that nigga juelz,1599
1,& 8220 <username> these niggaz bitches hiding behind gangs they aint in & 128175 & 128056 & 9749 & 65039 & 8221 & 128588 & 128175,1600
1,should i tell this hoe who she look like cdfuuu,1601
1,rt <username> we slap bitches & 128514 & 128514 & 128514,1602
1,i wonder if theres ever a day in my sisters life that shes ever not a complete and utter bitch or if she saves it special just for me & 8230,1603
2,rt <username> thank you to the perkins student section for participating in the yellow out we all really appreciated it,1604
1,i dont fuck wit hoes or broke bitches,1605
1,when you realize how curiosity is a bitch an should of let the unknown stay unknown curiositykilledme,1606
1,that was me trying to be mature about the subject what kind of fucking pussies are you to bitch about a satirical tweet against asians,1607
1,& 128588 & 128591 rt & 8220 <username> real men eat pussy & 8221,1608
1,and im retarded too i keep answering the house phone when i know it aint for me l,1609
1,rt <username> follow spree cunts just retweet this followmebeau,1610
1,rt <username> retweet if you fucked someones bitch,1611
2,rt <username> jeff fisher saved by the refs that was karma but the zebras messed with it,1612
1,t talked sooooo much shit today that he would mop the floor with kyle and i we both ended up raping his time bitch,1613
1,then theres this stupid bitch in my class that literally has to ask a question every time the professor says something,1614
1,<username> what now bitch,1615
1,<username> eat yo pickles bitches,1616
1,yall hoes still play around with the wrong shit i see smh,1617
1,<username> dont let idiots that cant even spell retarded get you down,1618
2,rt <username> wow such banana so potassium much yellow <url>,1619
1,<username> fuck you bitches,1620
1,bitches love good morning posts,1621
1,<username> <username> ill continue dis later ill be back bitch,1622
2,<username> did you make an animal cracker taco,1623
1,rt <username> eat it with milk rt <username> she gotta shape up her pussy lips tho <username> whole wheat organic pussy & 8230,1624
0,<username> <username> <username> <username> go back to lego club faggot,1625
2,exposed jihadi kidnap and murder handbook and plan to infiltrate british army and police <url> via <username>,1626
1,this hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo,1627
1,rt <username> nothing will stop a hoe from going to the club <url>,1628
1,the bitch coach said she didnt like my attitude,1629
0,<username> i dont bend that way queer thanks for the offer its flattering,1630
0,rt <username> african colored car i push niggerous whips,1631
1,me loving a hoe is ah no no,1632
1,whyihateinstagram it can make a bitch cheat up to four points on the scale of 1 to 10,1633
1,ima be even pretty & 128129 julisa work magic on bitches lol i keep stalking her ig to see how perfect i want my braids its hard to pick,1634
1,rt <username> ctfu niggas only call you a bitch when you speaking the truth about em or they dont get they way & 128514 & 128514,1635
2,rt <username> she literally just put the whole trash bag on lmfao <url>,1636
1,& 8220 <username> i got the giggles because im a fag i aint gon lie lol & 128514 & 128514 & 8221,1637
1,<username> you to bitch,1638
1,that bitch was worried about fines fuck you my best friend got jumped by 6 cock suckers fines should be the least of your worries,1639
2,rt <username> che wigga rt <username> if she puts up with you its because she loves you now make it worth her while & amp love her back & 8230,1640
1,runnin so much game i fuck around & amp lap a bitch,1641
1,<username> because she a typical ghetto girll,1642
1,<username> shit pic master hoe protecting ass bow tie nigga,1643
0,dutch people who live outside of newyorkcity are all white trash,1644
1,rt <username> & 8220 <username> well theres crazy bitch and theres you can look for that motherfuckers corpse but you wont find & 8230,1645
1,tryna determine if she a bad bitch but then twitter saves her <url>,1646
1,dont put too much effort into these bitches if you aint gettin none back give them exactly what they give you,1647
0,seem like da colored folk be gettin in da way lately i just sayin,1648
1,& 8220 <username> <username> its too early dont annoy me & 8221 & 128563 dont come back from ya fun filled weekend and give me attitude hoe,1649
1,rt <username> this bitch came to the club with a broken neck bitch you serious <url>,1650
0,rt <username> why ya niggas be gassin these wack ass bitches & 128553 & 128553,1651
1,rt <username> & 128525 & 8220 <username> crazy things about the pussy that you should know & 128520 & 128520 make sure u know & 128073 & 128073 <url> & 128072 & 128072 http & 8230,1652
1,<username> happy birthday bad bitch,1653
1,okay but how many people really care if you can see a girls nips through her shirt,1654
1,i got 99 problems but a pussy ass bitch aint one,1655
1,oh yeah especially winston niccas lmao rt <username> <username> <username> think i wont lol these 336 niggas,1656
1,rt <username> bitch what you thought & 128514,1657
1,rt <username> making this first day my bitch,1658
1,them squirrels are faggots b rt <username> threesomethursdays <url>,1659
1,gold diggin ass bitch lol,1660
2,rt <username> green and yellow lil wayne & 128155 & 128154 & 128175 & 128175 & 128175 & 128175,1661
1,so i had to spray this huge ass wasp nest outside my backdoor maaan them bitches were mad as fuck,1662
1,hey new followers waving welcome ion be talking bout shyt tho just retarded ass thoughts that pop up in my head,1663
1,rt <username> porn star is fancy talk for professional hoe,1664
2,majority of the time a womans story is trash anyway,1665
1,<username> the bitch that took my phone,1666
1,these bitches funny like mike epps,1667
1,& 128514 & 128514 & 128514 bitch my lrt,1668
2,rt <username> are you in london this evening well exiron maiden member tony moor will be busking outside balham train station from & 8230,1669
1,wen yu see uh bad bitch n wanna holla say ayyy,1670
1,rt <username> lord rt <username> rt <username> sugarcode rt <username> if you a hoe you a hoe im not finna sugar code it,1671
1,rt <username> <username> rick james aint even slap his bitches that hard,1672
1,i think these bitches tryna set me uuuuhhuuhhhhhp,1673
1,<username> im coolin you know me same ole shit different day my nig,1674
0,oregon losing in oregon ahhhahahaha faggots,1675
1,niggas really be dickin over these hoes ona gram thats the reason they got the big head now,1676
1,money first woman second but you hoes are last,1677
1,money hoes cars and clothes,1678
1,yall hoes get turned on for no reason & 1041204 & 1041204 be like owieee he got tats he bang wifi with no password & 1041191 my <url>,1679
1,no you dont have haters people just dont like you get over yourself hoe,1680
1,rt <username> little bitch,1681
1,i just dont get why none of you people talk back to mei guess you follow me for the s in hopes i follow back but shit talk to a cracker,1682
1,rt <username> happy birthday to my little ass cousin who doesnt remember who i am <username> hope its a good one fag,1683
1,rt <username> i know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas,1684
1,this nicca just typed to meyou are very busy two & 128530 & 128547 so im busy twice lmao,1685
1,rt <username> and she gave this nigga head while i was laying next to her while she had a bf & 128514 & 128514 & 128514 & 128514 shes a hoe on the low,1686
1,bust a nicca headsmack a hoe and shoot the club up & 128514rt <username> <username> <username> so what we doing,1687
